,行业广度,行业换手
011248.OF,6.714285714285714,0.7716911561791415
009689.OF,8.1,1.741007096649555
660015.OF,5.333333333333333,2.171059271509702
010969.OF,3.142857142857143,0.6247553361762056
013270.OF,5.4,0.7204710439291715
000524.OF,5.75,2.47025733753317
005325.OF,7.583333333333333,2.024375015054168
007109.OF,1.25,0.4124394375846185
012748.OF,5.333333333333333,1.159091074959564
010128.OF,5.111111111111111,0.9377364105786175
000073.OF,5.916666666666667,1.519872491432668
004139.OF,2.75,0.5472869373200434
000926.OF,5.833333333333333,2.296095274085383
011314.OF,7.75,0.8256422659594504
012985.OF,6.4,1.668940532055716
003993.OF,3.625,1.845513044249979
000972.OF,6.3,3.289036368157192
007733.OF,7.416666666666667,1.269631820903596
009774.OF,4.444444444444445,1.383998585252019
006205.OF,1.0,0.2563910967382162
110010.OF,5.583333333333333,1.97559083848879
210005.OF,6.333333333333333,2.271359108411116
004292.OF,4.166666666666667,1.323861617301205
007875.OF,4.666666666666667,2.628971755303814
002145.OF,6.916666666666667,3.590265148184786
001148.OF,7.0,2.708143343194842
014478.OF,2.666666666666667,0.9751149643478043
005545.OF,6.25,1.773423619527767
013091.OF,6.2,1.894741615002088
519110.OF,5.75,3.118797640749511
010728.OF,6.142857142857143,0.3117256657297306
002593.OF,6.916666666666667,1.541072184281717
450011.OF,8.083333333333334,1.280802260483345
519007.OF,7.75,3.49658392439523
004099.OF,6.636363636363637,1.39309363682265
519120.OF,6.166666666666667,3.093516763497272
257050.OF,7.583333333333333,2.0128618679946
007063.OF,7.25,1.897474824896658
200015.OF,5.5,2.3188354672085
003834.OF,5.5,0.9617103593579576
001318.OF,7.833333333333333,2.906552703927151
010611.OF,6.375,1.849690740121187
003845.OF,5.636363636363637,1.557987744349225
180001.OF,4.583333333333333,1.393153128330872
014611.OF,3.75,1.44829435772351
005743.OF,5.5,2.011317934667488
003125.OF,6.25,1.588963879368811
002388.OF,7.444444444444445,1.821867117196994
013485.OF,3.75,0.5178509450959777
001744.OF,5.166666666666667,3.206426893911818
006526.OF,4.916666666666667,1.246538593411643
001939.OF,6.75,2.805593393728072
002134.OF,5.833333333333333,1.604444020586218
013630.OF,7.5,1.789897620489177
013395.OF,4.0,1.198365835603508
519125.OF,5.0,1.566346195650846
013554.OF,6.0,1.093939393939394
012491.OF,7.166666666666667,2.121973071768797
001409.OF,6.75,1.190922231504969
001678.OF,5.666666666666667,2.295315662097256
005674.OF,6.416666666666667,1.692388612919695
000362.OF,5.083333333333333,1.368064939326379
009364.OF,4.7,1.655398055297893
003028.OF,8.0,0.7588916439707715
002622.OF,7.5,2.87248950629195
002446.OF,6.833333333333333,2.304961080263066
010740.OF,7.285714285714286,2.600166950278657
370027.OF,6.0,1.878765404122051
001798.OF,6.75,2.579502480902768
002558.OF,7.666666666666667,2.126020904689624
519212.OF,2.333333333333333,0.8753219456672706
002408.OF,1.0,0.0
006992.OF,7.416666666666667,2.536795120374663
010059.OF,6.888888888888889,1.113706927149271
001874.OF,4.666666666666667,1.002680040846131
008009.OF,4.75,2.288691384858199
011921.OF,6.6,1.640191941760849
010936.OF,8.142857142857142,0.9603012699383946
001648.OF,8.25,2.158294015358329
202212.OF,6.083333333333333,1.118361331584953
010996.OF,7.0,1.040673368768124
000566.OF,6.833333333333333,2.515505061105948
008208.OF,6.166666666666667,0.827855366430725
005906.OF,6.833333333333333,2.639910313864777
013422.OF,7.2,1.829518239253966
012001.OF,7.333333333333333,0.3678885039244
012995.OF,6.5,2.764778216027614
970046.OF,4.8,2.376743096169155
009223.OF,3.7,1.030245317825778
000878.OF,1.25,0.09271285142715198
012578.OF,7.75,1.164891127692275
000822.OF,5.166666666666667,1.971088149070901
008716.OF,3.818181818181818,0.6346703799750515
001583.OF,5.0,0.7465182662225173
007423.OF,4.777777777777778,3.876596280635931
009576.OF,3.6,0.5574450817187013
012816.OF,7.0,2.588345119917454
011410.OF,7.0,3.174321446880038
290002.OF,6.083333333333333,2.285704444150077
008110.OF,7.272727272727272,0.7457540207346486
001430.OF,7.083333333333333,2.987866149691162
481008.OF,7.666666666666667,1.719306533263603
005231.OF,6.25,2.328882984949533
010425.OF,7.142857142857143,2.291431445865165
013067.OF,6.0,1.620691233881783
000967.OF,6.833333333333333,2.506640697125345
001601.OF,5.083333333333333,3.132572820686244
002179.OF,6.0,2.308781973114177
004890.OF,4.083333333333333,1.439304585836358
011277.OF,3.833333333333333,1.417417945796134
010112.OF,5.125,1.703968701754804
005812.OF,3.75,1.029418439442647
008091.OF,8.083333333333334,0.6640190274987752
007490.OF,3.0,0.5104494699414656
012421.OF,6.0,0.8333075032032149
012568.OF,3.5,0.7080321480426913
001118.OF,8.166666666666666,1.444681451179368
540010.OF,3.166666666666667,0.6197614009736613
006408.OF,2.916666666666667,0.4351185817875409
009960.OF,5.0,1.561234178915281
340006.OF,6.166666666666667,1.950757378195366
004332.OF,5.25,1.740184108570209
009618.OF,5.1,0.9965877234101523
009488.OF,7.9,1.37646287079798
290004.OF,6.0,2.392814757152257
001405.OF,9.5,1.100384184669668
011455.OF,6.5,2.003244505911265
012779.OF,4.0,0.9786221649076227
673040.OF,7.333333333333333,3.332085378311012
008949.OF,5.727272727272728,1.66348529837713
012475.OF,6.333333333333333,1.401452821248312
005844.OF,3.666666666666667,2.45534035058811
015320.OF,5.0,1.503558133545261
002137.OF,6.583333333333333,3.484680363309535
009152.OF,5.545454545454546,1.247573238989355
010196.OF,2.75,0.3359502093624648
005226.OF,5.083333333333333,0.713278061455649
000417.OF,7.583333333333333,2.803420237505866
009795.OF,6.3,0.5447934338146913
001707.OF,6.333333333333333,2.528592921473869
002064.OF,4.0,1.051263740268776
001198.OF,5.454545454545454,2.348478795893993
006250.OF,4.25,0.9024998081989573
005668.OF,5.75,1.219858149259474
007713.OF,5.5,1.477512305021379
002630.OF,5.666666666666667,2.811934841816805
011681.OF,4.0,1.143369419902512
000854.OF,3.583333333333333,0.6719351361799131
519697.OF,5.916666666666667,1.466861960451475
000199.OF,7.166666666666667,1.997347353133959
012389.OF,4.4,1.335258223984509
006160.OF,7.833333333333333,2.230123938410794
910006.OF,5.285714285714286,1.513489722952848
001900.OF,3.75,1.287243037897719
000729.OF,6.75,2.136233659266414
014339.OF,4.0,1.14545567522928
002054.OF,7.916666666666667,1.657053875833765
001677.OF,5.583333333333333,1.287004957680163
002657.OF,7.75,2.554761908293267
000767.OF,4.166666666666667,1.327108888776111
002802.OF,6.083333333333333,3.315255498142353
004250.OF,7.583333333333333,3.908871738783071
010201.OF,5.777777777777778,2.530363167188161
860008.OF,1.857142857142857,0.8008744266591252
014539.OF,3.5,1.403233890011254
320020.OF,7.75,1.671964554102473
003822.OF,6.75,2.799100212083793
011588.OF,4.285714285714286,1.892030556539242
519025.OF,7.0,1.301680382272694
005587.OF,6.75,2.458113047369833
010090.OF,1.111111111111111,0.1184169523215953
008840.OF,7.4,1.65232993228818
003502.OF,7.0,2.410728405005806
011429.OF,4.571428571428571,1.769243677758326
010874.OF,6.875,2.076465825760017
006369.OF,7.333333333333333,1.473477855597293
005911.OF,5.25,0.8685004394047885
660006.OF,7.0,1.898027023727662
010033.OF,6.0,1.803499665408417
006567.OF,8.083333333333334,0.8826751709438748
000993.OF,5.5,1.237655072339219
003961.OF,5.666666666666667,1.559398091418413
630006.OF,4.666666666666667,1.615230935910252
011911.OF,5.833333333333333,0.9700084687095137
011457.OF,4.857142857142857,1.067072826177186
012198.OF,6.2,1.42170560529703
002601.OF,5.166666666666667,3.313903943271338
003670.OF,6.916666666666667,3.508305883293273
001424.OF,7.916666666666667,2.225215003347708
519165.OF,7.666666666666667,2.723615332048302
012892.OF,3.5,0.3305876070061037
010336.OF,5.625,1.624512739371969
001060.OF,5.833333333333333,2.069669181212489
005241.OF,5.0,1.088747683063052
001800.OF,7.0,2.921706913847691
006201.OF,7.166666666666667,2.154461470575245
008404.OF,6.333333333333333,1.765776769645656
002851.OF,8.083333333333334,1.677236616672983
011405.OF,6.714285714285714,2.220673669684687
001915.OF,1.0,0.0552161524327334
002634.OF,6.25,1.680269994199129
011790.OF,7.2,2.187284138959178
006615.OF,5.833333333333333,2.2684249206936
006377.OF,8.25,1.728650623365902
001349.OF,6.416666666666667,1.332501979754489
007689.OF,4.166666666666667,0.9952950784771288
009950.OF,6.375,0.6487052387002195
005123.OF,8.666666666666666,1.642018944953081
519766.OF,7.75,2.269024321966068
260110.OF,5.5,0.740060936884452
213002.OF,6.0,1.551640670011023
007113.OF,6.333333333333333,1.970955125767947
006235.OF,3.5,1.165026969434617
003663.OF,7.166666666666667,2.085048246750371
